latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
34.45687,-119.30833,348.9,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.4,7.6,N
34.45824,-119.31481,345.2,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.6,7.6,N
34.45962,-119.32134,326.6,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.3,2.7,N
34.36761,-118.86893,298.7,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.4,0.7,N
34.39604,-119.00175,312,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286,1.4,N
34.39699,-119.00618,295,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285,1.4,N
34.39795,-119.01069,309.7,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.1,1.4,N
34.39891,-119.01514,305.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.6,1.9,N
34.42861,-119.15478,297.2,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.7,0.9,N
34.42944,-119.15871,302.3,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.2,0.9,N
34.4544,-119.27685,300.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.9,1.9,N
34.45525,-119.28087,306.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,282.8,3,N
34.45611,-119.28495,317.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.2,3,N
34.46649,-119.33415,302.8,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.8,1.6,N
34.39505,-118.99714,324.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.7,1.4,N
34.45697,-119.28901,330.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.9,11.2,N
34.45786,-119.29326,354.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.7,11.2,N
34.45875,-119.29748,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.6,124.1,N
34.45968,-119.30189,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.9,124.1,N
34.46084,-119.30738,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,287,318,N
34.46225,-119.31405,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288,318,N
34.46367,-119.32081,348.9,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.6,61.6,N
34.46509,-119.32751,321.8,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.3,61.6,N
34.39909,-118.99617,303.5,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.4,1.4,N
34.40006,-119.00072,318.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.4,1.4,N
34.45751,-119.27178,299.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.9,1.9,N
34.45836,-119.27583,306.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,282.9,1.9,N
34.45921,-119.27984,316,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.1,3,N
34.47057,-119.33377,302.3,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.9,1.6,N
34.40202,-119.00987,326.2,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,289,1.4,N
34.46006,-119.28388,328.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.3,3,N
34.4609,-119.28789,341.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,11.2,N
34.46179,-119.2921,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.7,11.2,N
34.4627,-119.29646,352.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.7,124.1,N
34.46485,-119.3066,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,324.7,318,N
34.46631,-119.31355,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,335.5,318,N
34.46777,-119.32047,343,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,302,61.6,N
34.46919,-119.32722,324.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,287.1,61.6,N
34.40413,-118.99986,316.4,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.5,1.4,N
34.40606,-119.00894,308.5,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.2,1.1,N
34.40706,-119.01362,303.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.1,1.1,N
34.4606,-119.26663,297.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.4,1.5,N
34.46146,-119.27071,303.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.2,2.2,N
34.46233,-119.27483,313.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.3,2.2,N
34.47459,-119.33311,300.3,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.6,1,N
34.46318,-119.27887,324.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.7,4.5,N
34.46402,-119.28289,335.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.4,4.5,N
34.46486,-119.28687,352,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.5,21.2,N
34.46574,-119.29107,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289,21.2,N
34.46666,-119.29544,342,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,302.2,423,N
34.46762,-119.29999,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,380,423,N
34.46884,-119.30579,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,380,739.9,N
34.47036,-119.31298,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,380,739.9,N
34.47181,-119.31988,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,355.3,106.8,N
34.47321,-119.32653,330.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.6,106.8,N
34.40727,-118.9947,301.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.8,1.4,N
34.41109,-119.01264,310,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,287.2,1.1,N
34.44723,-119.18329,297.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,282.9,0.6,N
34.46375,-119.26171,298.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.9,1.5,N
34.4646,-119.2658,303.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.6,1.5,N
34.46546,-119.26986,309.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.6,2.2,N
34.47715,-119.32548,309.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285,106.8,N
34.40632,-118.99024,344.4,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,290.3,8.6,N
34.46632,-119.27394,320.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.9,2.2,N
34.46716,-119.27795,333,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.8,4.5,N
34.46801,-119.28199,342.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.5,4.5,N
34.46883,-119.2859,355.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.5,21.2,N
34.4697,-119.29003,352.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,295.9,21.2,N
34.4706,-119.29438,356.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,293.3,423,N
34.47154,-119.29881,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,355.7,423,N
34.47278,-119.3047,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,357.8,739.9,N
34.47432,-119.312,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,302.7,739.9,N
34.47574,-119.31879,346.3,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.1,106.8,N
34.41136,-118.99397,299.7,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,287,4.2,N
34.41517,-119.01191,299,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.3,0.9,N
34.41615,-119.01649,304.5,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.1,0.9,N
34.4633,-119.23975,311.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.5,2.5,N
34.46692,-119.25689,311.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.7,2.4,N
34.46865,-119.26516,315.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.8,3.2,N
34.47961,-119.31741,316.8,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.6,1.6,N
34.48095,-119.32376,298.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,1.6,N
34.46419,-119.24397,343.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.8,3.5,N
34.46512,-119.24835,343.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289,3.5,N
34.46603,-119.2527,340.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,287.6,2.4,N
34.46779,-119.26106,336.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.3,3.2,N
34.46948,-119.26913,345.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289,11.8,N
34.47033,-119.27318,348.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297.2,11.8,N
34.47117,-119.27718,350.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,300.4,49.3,N
34.47201,-119.28118,343.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,306.1,49.3,N
34.47282,-119.28506,342.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,318.1,47.7,N
34.47364,-119.28896,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,344.8,47.7,N
34.47451,-119.29314,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,300.8,40,N
34.47543,-119.29746,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297.7,40,N
34.47667,-119.30339,367,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,298.6,13,N
34.47822,-119.31075,347.6,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,292,13,N
34.41644,-118.99792,303.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.4,4.2,N
34.42024,-119.0158,308.5,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,287,0.9,N
34.46738,-119.23922,310.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.9,2.5,N
34.4692,-119.24788,309.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,287.6,3.5,N
34.47009,-119.25211,314.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.7,2.4,N
34.47096,-119.25629,316.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.3,2.4,N
34.48331,-119.31522,300.6,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.2,1.6,N
34.41451,-118.98884,338,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.9,8.1,N
34.41547,-118.99337,338.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.8,4.2,N
34.46461,-119.22607,323.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.6,9,N
34.46554,-119.23046,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297.3,9,N
34.46646,-119.23485,338.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.2,2.5,N
34.4683,-119.24358,321.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.1,3.5,N
34.47184,-119.26044,326.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.4,3.2,N
34.47269,-119.2645,331.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,292.7,3.2,N
34.47353,-119.26852,344.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,295.3,11.8,N
34.47437,-119.27254,343.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,293.7,11.8,N
34.444,-119.31319,299.6,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.2,1.6,N
34.4451,-119.31854,298.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.3,1.2,N
34.38755,-119.01948,299.3,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.3,0.7,N
34.41703,-119.16195,298.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.7,1.6,N
34.41867,-119.16991,298.3,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.9,1.2,N
34.42447,-119.19798,295.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,281.5,1.2,N
34.42529,-119.20192,304.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,282.9,2.5,N
34.44533,-119.29936,302.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,282.4,1.2,N
34.44621,-119.30365,305.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.8,1.2,N
34.44707,-119.30788,305.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.7,1.6,N
34.44794,-119.3121,307.1,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.7,1.6,N
34.44902,-119.31737,303.5,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.3,1.2,N
34.45031,-119.32366,300.7,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.1,1.2,N
34.45161,-119.33002,297.3,0.6,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.7,1.4,N
34.4261,-119.20591,337.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.4,2.5,N
34.38985,-119.01016,319.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,287.1,15.1,N
34.42252,-119.16824,308.4,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.9,1,N
34.42337,-119.17232,297.5,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.8,1,N
34.42421,-119.17642,296.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,1.6,N
34.42668,-119.18837,296.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,281.8,1.3,N
34.4275,-119.19234,296.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,281.6,0.4,N
34.42832,-119.19632,302.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,280.9,0.4,N
34.4358,-119.23269,304.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.3,1.2,N
34.44839,-119.29397,307.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,280.8,1.9,N
34.44924,-119.29813,316.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,281,3.5,N
34.45013,-119.30247,318.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283,3.5,N
34.451,-119.30671,317.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.6,5.6,N
34.49898,-119.23046,301.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,2.4,N
34.46293,-119.05788,356.4,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.9,6.8,N
34.49241,-119.19893,341.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,302.5,3.1,N
34.49337,-119.20355,328.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297,7.8,N
34.49429,-119.20795,348.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,300.1,7.8,N
34.4952,-119.21235,353,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,310.9,174.7,N
34.49612,-119.21673,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,337,174.7,N
34.49704,-119.22115,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,301.4,98,N
34.46223,-119.03445,310.2,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.3,1.4,N
34.46377,-119.04179,300,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285,2.7,N
34.46531,-119.04909,313.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,286.8,9,N
34.46798,-119.06184,307.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.9,15.3,N
34.49554,-119.19389,313,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,290.2,3.8,N
34.50204,-119.22511,300.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,25.6,N
34.50296,-119.22953,295,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.5,1.3,N
34.46301,-119.03815,322.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.2,2.7,N
34.46453,-119.04537,349.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,293.7,9,N
34.4661,-119.05292,323.7,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.6,26.8,N
34.46699,-119.05715,336.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,311.6,26.8,N
34.49641,-119.19804,328.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297.5,3.8,N
34.49737,-119.20264,333.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,298.2,5,N
34.49832,-119.20721,347.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,299.8,5,N
34.49928,-119.21184,353.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,305.7,16.4,N
34.50021,-119.21628,351.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,309.9,16.4,N
34.50112,-119.2207,334,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,322.2,25.6,N
34.49883,-119.18954,311.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,289.2,4.1,N
34.50696,-119.22871,307,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,283.7,1.3,N
34.49962,-119.19337,340,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,298.1,3.8,N
34.50048,-119.19749,340.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297,3.8,N
34.50143,-119.20205,337.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,297.2,5,N
34.50238,-119.20665,341.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,298.9,5,N
34.50336,-119.21133,354.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,306.6,16.4,N
34.5043,-119.21588,355.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,307.3,16.4,N
34.50521,-119.22028,356,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,305.1,25.6,N
34.5061,-119.22456,324.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.1,25.6,N
34.50214,-119.18538,316.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.7,3.6,N
34.50291,-119.18904,323.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,294.4,3.6,N
34.50372,-119.19295,325,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,295.6,5.7,N
34.50458,-119.19711,355.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,303.2,5.7,N
34.50554,-119.20171,351.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,301.1,11.2,N
34.5065,-119.20638,350.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,302.9,11.2,N
34.50747,-119.21105,356.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,305.4,15.9,N
34.50841,-119.21558,352.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,304.8,15.9,N
34.50932,-119.21994,350.7,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,323.5,41.1,N
34.51018,-119.22408,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,344.1,41.1,N
34.511,-119.22806,338.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,319.8,49.8,N
34.5032,-119.17038,307.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,279.3,1.4,N
34.50547,-119.18127,307.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.4,2.6,N
34.50787,-119.19279,313.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.1,5.7,N
34.50971,-119.20168,300.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.8,11.2,N
34.50623,-119.18491,340.9,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,300.9,3.6,N
34.50702,-119.18873,339.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,294.8,3.6,N
34.51067,-119.20631,353.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,311.4,11.2,N
34.51159,-119.21078,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,320.8,15.9,N
34.51249,-119.2151,367,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,310.6,15.9,N
34.51337,-119.21939,354.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,299.9,41.1,N
34.5142,-119.22337,350.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,310.1,41.1,N
34.515,-119.22722,330.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,286,49.8,N
34.50638,-119.16549,314.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,281.7,1.3,N
34.51034,-119.18456,297.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285,1.8,N
34.4996,-119.13286,355.6,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.6,11.7,N
34.50132,-119.14116,320.9,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,280.7,4.9,N
34.5088,-119.17717,331.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,290.1,27.1,N
34.50956,-119.18082,341.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.1,27.1,N
34.51555,-119.20974,341.4,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,292.2,6.8,N
34.5164,-119.21382,338.1,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,288.3,6.8,N
34.5121,-119.17287,318.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,285.3,6.2,N
34.49945,-119.11195,329.1,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,279.7,4.1,N
34.50021,-119.1156,335,0.4,0.5,2017-12-07,1006,N,VIIRS,n,1.0NRT,280.8,4.1,N
34.51286,-119.17654,330.2,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,305.7,27.1,N
34.51362,-119.18024,338.3,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,291.2,27.1,N
34.51603,-119.17168,317.6,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,284.9,5.2,N
34.51764,-119.17944,310.5,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,280,42.4,N
34.51684,-119.17558,337.8,0.4,0.4,2017-12-07,1006,N,VIIRS,n,1.0NRT,325.8,42.4,N
34.33489,-118.51752,312.7,0.5,0.4,2017-09-13,1000,N,VIIRS,n,1.0NRT,289.3,1.7,N
35.0946,-118.85182,335.3,0.5,0.4,2017-10-21,2106,N,VIIRS,n,1.0NRT,301.4,4.8,D
35.0952,-118.84683,343.7,0.5,0.4,2017-10-21,2106,N,VIIRS,n,1.0NRT,301.4,4.8,D
34.29033,-118.80281,301.9,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,283.8,0.6,N
34.40084,-118.99638,295.6,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,283.1,0.2,N
34.32061,-118.50911,298.4,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,282.7,0.7,N
34.32369,-118.52687,306.5,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,282.6,0.9,N
34.33298,-118.51979,302.9,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,281.7,0.9,N
34.33634,-118.51897,314.6,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,282.9,0.9,N
34.42926,-118.64653,297.2,0.4,0.4,2017-10-21,0948,N,VIIRS,n,1.0NRT,283.4,0.3,N
34.29059,-118.80145,301.2,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,282.9,0.6,N
34.32018,-118.5096,296.7,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,283.9,0.6,N
34.32264,-118.52636,305.3,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,283.6,0.7,N
34.32504,-118.5276,304.9,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,283.6,0.7,N
34.33441,-118.52132,313.5,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,280.6,0.8,N
34.4315,-118.64563,301,0.4,0.4,2017-10-11,0936,N,VIIRS,n,1.0NRT,282.7,0.4,N
34.29293,-118.80262,304.6,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,283,0.8,N
34.3999,-118.9968,299,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,285.1,0.4,N
34.32011,-118.51012,305.2,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,286,0.5,N
34.32318,-118.52785,305.9,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,287.8,0.9,N
34.33582,-118.51994,322.6,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,286.7,1.5,N
34.43126,-118.64224,299.1,0.4,0.4,2017-10-05,0948,N,VIIRS,n,1.0NRT,282.9,0.4,N
