latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
34.593,-119.236,338.7,1.6,1.2,2002-06-04,1911,Terra,MODIS,80,6.1,306,46.8
34.59,-119.22,400.8,1.6,1.2,2002-06-04,1911,Terra,MODIS,100,6.1,317.9,460.3
34.587,-119.203,352.3,1.6,1.2,2002-06-04,1911,Terra,MODIS,96,6.1,300.7,98.5
34.589,-119.272,328.5,1.5,1.2,2002-06-04,1911,Terra,MODIS,39,6.1,310.7,27.8
34.582,-119.239,334.4,1.6,1.2,2002-06-04,1911,Terra,MODIS,56,6.1,306.5,38
34.579,-119.222,349,1.6,1.2,2002-06-04,1911,Terra,MODIS,94,6.1,303.9,87.3
34.577,-119.189,309,1.1,1,2002-06-05,0614,Terra,MODIS,75,6.1,293.8,8.3
34.576,-119.201,347.7,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,302.1,63.5
34.574,-119.212,330.7,1.1,1,2002-06-05,0614,Terra,MODIS,89,6.1,297.6,30.2
34.586,-119.191,380.8,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,300,176.3
34.585,-119.203,442.9,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,326.9,706.5
34.583,-119.214,395.2,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,315.9,252.4
34.582,-119.226,365.8,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,304.1,115.1
34.58,-119.238,308.6,1.1,1,2002-06-05,0614,Terra,MODIS,55,6.1,293.1,7.9
34.594,-119.205,401,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,311.2,291
34.593,-119.216,366.7,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,302.8,114.6
34.591,-119.228,328.1,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,294.6,27.1
34.605,-119.196,307.9,1.1,1,2002-06-05,0614,Terra,MODIS,19,6.1,291.4,8.2
34.603,-119.207,396.1,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,307.2,260.9
34.602,-119.219,333.6,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,296,34.2
34.612,-119.21,373,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,297.3,143.5
34.611,-119.221,329.1,1.1,1,2002-06-05,0614,Terra,MODIS,86,6.1,294.2,28.9
34.61,-119.233,327.1,1.1,1,2002-06-05,0614,Terra,MODIS,71,6.1,296.4,26.1
34.608,-119.244,342.9,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,298.5,52.1
34.607,-119.256,346.8,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,300.2,60.6
34.605,-119.267,389.4,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,310.2,219.4
34.619,-119.235,345.8,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,291.5,60.2
34.617,-119.247,342.6,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,295.2,53
34.616,-119.258,362.1,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,301.8,102.9
34.614,-119.269,381.5,1.1,1,2002-06-05,0614,Terra,MODIS,100,6.1,302.9,179.7
34.626,-119.249,308.8,1.1,1,2002-06-05,0614,Terra,MODIS,75,6.1,288.2,10.9
34.625,-119.26,308.1,1.1,1,2002-06-05,0614,Terra,MODIS,74,6.1,289.6,10.3
34.614,-119.241,328.5,2.5,1.5,2002-06-05,1816,Terra,MODIS,30,6.1,308.9,55.9
34.612,-119.213,366.9,2.5,1.5,2002-06-05,1816,Terra,MODIS,100,6.1,308,356.3
34.61,-119.185,361,2.5,1.5,2002-06-05,1816,Terra,MODIS,100,6.1,308.9,286.1
34.599,-119.22,336,2.5,1.5,2002-06-05,1816,Terra,MODIS,70,6.1,309.8,85.6
34.596,-119.191,358.1,2.5,1.5,2002-06-05,1816,Terra,MODIS,98,6.1,314.3,254.5
34.585,-119.224,358.2,2.5,1.5,2002-06-05,1816,Terra,MODIS,98,6.1,312.2,253.2
34.583,-119.197,346.9,2.5,1.5,2002-06-05,1816,Terra,MODIS,90,6.1,312,155.6
34.569,-119.2,331.6,2.5,1.5,2002-06-05,1816,Terra,MODIS,67,6.1,308.6,63.8
34.592,-119.228,346.3,2.5,1.5,2002-06-05,1816,Terra,MODIS,90,6.1,311.1,146.7
34.59,-119.201,343.2,2.5,1.5,2002-06-05,1816,Terra,MODIS,87,6.1,313.2,125.7
34.578,-119.231,326.1,2.5,1.5,2002-06-05,1816,Terra,MODIS,29,6.1,309.5,35.8
34.576,-119.205,349.6,2.5,1.5,2002-06-05,1816,Terra,MODIS,93,6.1,310.2,179.8
34.522,-118.5,306.8,3.5,1.8,2002-06-06,0519,Terra,MODIS,69,6.1,295.4,37.8
34.536,-118.506,322.2,3.5,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,297,113
34.527,-118.546,328.6,3.6,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,297.7,158.7
34.53,-118.511,314.8,3.5,1.8,2002-06-06,0519,Terra,MODIS,90,6.1,297,70.8
34.545,-118.518,321,3.5,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,296.2,105.6
34.536,-118.555,318.2,3.6,1.8,2002-06-06,0519,Terra,MODIS,96,6.1,296.1,87.5
34.534,-119.225,317.1,3.9,1.8,2002-06-06,0519,Terra,MODIS,94,6.1,280.2,88.1
34.522,-119.272,308.5,3.9,1.8,2002-06-06,0519,Terra,MODIS,25,6.1,283.5,41.8
34.569,-119.151,359.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,299.6,577
34.559,-119.192,382.2,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,294.4,1136.3
34.55,-119.231,352.4,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,278.1,457.2
34.54,-119.269,328.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,275.8,173.5
34.586,-119.151,459.9,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,315.3,5994.7
34.576,-119.195,500,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,323,11486.3
34.565,-119.237,405.6,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,290.1,2061.6
34.556,-119.276,342.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,283.7,321.3
34.547,-119.314,316.7,4,1.9,2002-06-06,0519,Terra,MODIS,34,6.1,291.3,83.7
34.603,-119.152,447.9,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,311.7,4837.2
34.593,-119.196,468.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,322.4,6989.1
34.582,-119.241,369.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,294.9,801.9
34.572,-119.281,330.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,288.5,194
34.563,-119.318,312.2,4,1.9,2002-06-06,0519,Terra,MODIS,66,6.1,292.1,61.5
34.549,-119.194,335.8,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,289.1,233.2
34.539,-119.234,326.4,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,276.1,143.7
34.575,-119.159,409.2,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,306.8,2193.3
34.565,-119.2,423.6,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,299.4,3023.1
34.555,-119.239,367.4,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,280.5,744.4
34.546,-119.276,328.4,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,279.6,169.6
34.593,-119.158,500,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,329.1,11386.5
34.582,-119.203,500,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,328.5,11488
34.571,-119.245,390.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,292,1427.1
34.561,-119.285,332.4,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,286.9,211.4
34.552,-119.323,314.4,4,1.9,2002-06-06,0519,Terra,MODIS,89,6.1,292.9,75.1
34.61,-119.158,390.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,299.4,1406.4
34.599,-119.204,394.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,302.2,1567.3
34.588,-119.249,336.2,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,293.6,248.3
34.578,-119.287,322.3,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,291.6,125.9
34.616,-119.203,325.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,293.2,160.3
34.604,-119.251,357,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,297.4,556.4
34.594,-119.294,355.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,298.4,537.5
34.622,-119.247,310.7,3.9,1.8,2002-06-06,0519,Terra,MODIS,81,6.1,291.6,64.7
34.61,-119.297,305.6,3.9,1.8,2002-06-06,0519,Terra,MODIS,63,6.1,294.2,40.7
34.623,-119.208,320.5,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,291.9,129.5
34.611,-119.254,355,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,296.9,527.9
34.599,-119.301,339.2,3.9,1.8,2002-06-06,0519,Terra,MODIS,100,6.1,297,302.2
34.548,-118.505,398.7,1.2,1.1,2002-06-06,1859,Terra,MODIS,100,6.1,323.3,281.2
34.543,-118.532,342.9,1.2,1.1,2002-06-06,1859,Terra,MODIS,68,6.1,317.2,33.4
34.541,-118.52,397.8,1.2,1.1,2002-06-06,1859,Terra,MODIS,100,6.1,326.5,270.3
34.539,-118.508,391.3,1.2,1.1,2002-06-06,1859,Terra,MODIS,100,6.1,330.9,227.5
34.534,-118.534,393.9,1.2,1.1,2002-06-06,1859,Terra,MODIS,100,6.1,326.9,243.8
34.531,-118.541,355.8,1.2,1.1,2002-06-06,1859,Terra,MODIS,88,6.1,320.9,66.4
34.529,-118.529,353,1.2,1.1,2002-06-06,1859,Terra,MODIS,75,6.1,324.5,56.5
34.615,-119.156,325.4,1.1,1,2002-06-06,1859,Terra,MODIS,27,6.1,296.4,12.9
34.611,-119.132,338.1,1.1,1,2002-06-06,1859,Terra,MODIS,67,6.1,291.5,31.3
34.611,-119.193,330.9,1.1,1,2002-06-06,1859,Terra,MODIS,36,6.1,302.6,17.4
34.603,-119.146,500,1.1,1,2002-06-06,1859,Terra,MODIS,100,6.1,354.7,1841.7
34.602,-119.134,454.5,1.1,1,2002-06-06,1859,Terra,MODIS,94,6.1,304.9,877.6
34.572,-119.188,337.1,1.1,1,2002-06-06,1859,Terra,MODIS,81,6.1,307.9,23.1
34.57,-119.176,363.4,1.1,1,2002-06-06,1859,Terra,MODIS,100,6.1,307.8,89.3
34.568,-119.164,345.5,1.1,1,2002-06-06,1859,Terra,MODIS,90,6.1,303.6,43.9
34.566,-119.152,390.8,1.1,1,2002-06-06,1859,Terra,MODIS,100,6.1,311.8,216
34.563,-119.19,449.6,1.1,1,2002-06-06,1859,Terra,MODIS,100,6.1,323.3,793.5
34.561,-119.178,450.9,1.1,1,2002-06-06,1859,Terra,MODIS,100,6.1,318.9,814.7
34.559,-119.166,328.6,1.1,1,2002-06-06,1859,Terra,MODIS,45,6.1,301,15.6
34.598,-119.132,321.2,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,294.2,18.7
34.597,-119.143,320.3,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,294.5,17.6
34.607,-119.134,344.3,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,295,51.6
34.606,-119.145,317.3,1,1,2002-06-07,0601,Terra,MODIS,88,6.1,296.3,14.4
34.604,-119.156,314.4,1,1,2002-06-07,0601,Terra,MODIS,49,6.1,297,11.9
34.615,-119.147,314.6,1,1,2002-06-07,0601,Terra,MODIS,78,6.1,293.2,12.8
34.613,-119.158,322.2,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,296.2,19.4
34.611,-119.169,328.6,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,299.2,26.7
34.61,-119.18,320.8,1,1,2002-06-07,0601,Terra,MODIS,100,6.1,293.4,17.9
34.62,-119.171,304.4,1,1,2002-06-07,0601,Terra,MODIS,16,6.1,290.3,5.8
34.583,-119.152,329.3,4.8,2,2002-06-07,1942,Terra,MODIS,28,6.1,309.5,162.3
34.609,-119.13,302.8,1.3,1.1,2002-06-09,0549,Terra,MODIS,52,6.1,285.3,10.4
34.542,-120.489,362.3,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,295.1,133
34.54,-120.503,380.3,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,299,220.8
34.543,-120.482,306.1,1.3,1.1,2002-06-16,0555,Terra,MODIS,67,6.1,289.3,11.6
34.541,-120.495,372.9,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,298.8,181.4
34.538,-120.51,342.8,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,293.3,68.6
34.551,-120.497,328.4,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,294.1,39.5
34.548,-120.511,346.2,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,292.3,78.2
34.541,-120.554,322.4,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,288.2,31.5
34.558,-120.514,311.5,1.3,1.1,2002-06-16,0555,Terra,MODIS,78,6.1,287,17.5
34.553,-120.542,370.1,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,296.6,171
34.566,-120.53,315.6,1.3,1.1,2002-06-16,0555,Terra,MODIS,91,6.1,287.2,22.9
34.563,-120.544,348.7,1.3,1.1,2002-06-16,0555,Terra,MODIS,100,6.1,288.8,89.4
34.564,-120.55,317.6,2,1.4,2002-06-17,0638,Terra,MODIS,95,6.1,288,48.7
34.578,-120.553,358.8,1.3,1.1,2002-06-17,1841,Terra,MODIS,99,6.1,306.7,103.7
34.571,-120.583,336.2,1.3,1.1,2002-06-17,1841,Terra,MODIS,63,6.1,304.1,43.8
34.569,-120.57,354.3,1.3,1.1,2002-06-17,1841,Terra,MODIS,83,6.1,310.3,88.1
34.568,-120.555,381,1.3,1.1,2002-06-17,1841,Terra,MODIS,94,6.1,313.4,207.3
34.582,-120.552,377,2,1.4,2002-06-18,1923,Terra,MODIS,100,6.1,304.2,365.4
34.577,-120.531,323.9,2,1.4,2002-06-18,1923,Terra,MODIS,56,6.1,298.9,39.9
34.569,-120.554,383.3,2,1.4,2002-06-18,1923,Terra,MODIS,94,6.1,305.2,432.6
34.565,-120.534,328.5,2,1.4,2002-06-18,1923,Terra,MODIS,58,6.1,301.3,50.1
34.727,-118.76,309.8,1.6,1.3,2002-06-19,0626,Terra,MODIS,78,6.1,293.1,18.4
34.725,-118.778,323.8,1.6,1.3,2002-06-19,0626,Terra,MODIS,100,6.1,293.6,43.2
34.737,-118.78,313,1.6,1.3,2002-06-19,0626,Terra,MODIS,86,6.1,293.3,23.1
34.809,-118.631,345.5,1,1,2002-07-01,1853,Terra,MODIS,89,6.1,323.7,22.6
34.37,-118.505,354.8,2.3,1.5,2002-07-08,2034,Aqua,MODIS,96,6.1,316,197
34.803,-118.628,349.8,1.2,1.1,2002-07-12,1835,Terra,MODIS,92,6.1,322.6,37
34.802,-118.635,347.5,1.2,1.1,2002-07-12,1835,Terra,MODIS,89,6.1,322.1,31.3
34.806,-118.636,339.2,1.1,1,2002-07-19,1841,Terra,MODIS,63,6.1,323.3,11.3
34.795,-118.627,338.3,1.1,1,2002-07-19,1841,Terra,MODIS,56,6.1,322.1,9
34.202,-118.833,341.6,1.6,1.2,2002-07-22,2046,Aqua,MODIS,85,6.1,309.7,62
34.191,-119.055,327,1.5,1.2,2002-07-23,2128,Aqua,MODIS,51,6.1,308.5,17.6
34.757,-120.123,339.2,2.9,1.6,2002-07-24,2034,Aqua,MODIS,82,6.1,302.7,128.1
34.75,-120.154,326.5,2.9,1.6,2002-07-24,2034,Aqua,MODIS,27,6.1,305.1,42.9
35.097,-118.928,334.7,1,1,2002-07-26,1847,Terra,MODIS,62,6.1,320.7,16.5
35.095,-118.93,333.6,2,1.4,2002-07-29,1917,Terra,MODIS,70,6.1,308.4,49.5
35.095,-118.949,324.6,2.4,1.5,2002-08-05,1923,Terra,MODIS,41,6.1,306.4,36.2
35.101,-118.936,328.7,1.1,1,2002-08-20,1841,Terra,MODIS,58,6.1,312.4,15
35.1,-118.924,361.6,1.1,1,2002-08-20,1841,Terra,MODIS,100,6.1,314.7,86.4
35.1,-118.925,371.4,1.1,1,2002-08-21,2057,Aqua,MODIS,100,6.1,322.4,118.3
35.098,-118.937,336.9,1.1,1,2002-08-21,2057,Aqua,MODIS,79,6.1,319.1,25.3
35.106,-118.919,330.9,1.5,1.2,2002-08-22,1828,Terra,MODIS,71,6.1,308.9,29.6
35.268,-118.807,323.7,1.6,1.2,2002-08-23,1911,Terra,MODIS,28,6.1,310.1,13.9
34.52,-118.649,309.7,1,1,2002-09-02,0607,Terra,MODIS,78,6.1,297.4,7
34.519,-118.66,309,1,1,2002-09-02,0607,Terra,MODIS,76,6.1,297.4,6.3
34.37,-118.999,309.1,1.1,1.1,2002-09-06,2057,Aqua,MODIS,43,6.1,287.5,6.7
34.799,-118.632,330.3,2.3,1.5,2002-09-09,1816,Terra,MODIS,73,6.1,311.8,45.8
34.803,-118.633,336.7,1.1,1.1,2002-09-10,1859,Terra,MODIS,81,6.1,318.4,22.4
34.801,-118.638,325.6,1,1,2002-09-19,1853,Terra,MODIS,56,6.1,313,7.3
34.802,-118.634,330.9,1.5,1.2,2002-09-23,1828,Terra,MODIS,70,6.1,319.3,14.3
35.112,-118.934,338.1,1.3,1.1,2002-09-30,1834,Terra,MODIS,87,6.1,300.8,43.5
35.111,-118.92,346.2,1.3,1.1,2002-09-30,1834,Terra,MODIS,92,6.1,302.5,63.8
35.103,-118.948,374.9,1.9,1.4,2002-10-01,1917,Terra,MODIS,100,6.1,297.5,335.6
35.098,-118.927,341.4,1.9,1.4,2002-10-01,1917,Terra,MODIS,85,6.1,294.6,106.8
35.098,-118.941,348.2,1.2,1.1,2002-10-01,2051,Aqua,MODIS,94,6.1,304.7,71.3
35.096,-118.955,342.7,1.2,1.1,2002-10-01,2051,Aqua,MODIS,91,6.1,302.1,56.6
35.107,-118.934,319.6,1.9,1.4,2002-10-02,1822,Terra,MODIS,69,6.1,300.7,26.2
35.095,-118.936,317.7,1.9,1.4,2002-10-02,1822,Terra,MODIS,57,6.1,301,22.1
35.272,-119.488,322.4,2.8,1.6,2002-10-15,1929,Terra,MODIS,63,6.1,307.6,36.8
35.265,-119.459,319.6,2.8,1.6,2002-10-15,1929,Terra,MODIS,32,6.1,306.4,25
35.28,-119.485,322.4,1,1,2002-10-15,2103,Aqua,MODIS,44,6.1,310,5.8
35.101,-118.955,341.4,1.9,1.4,2002-10-17,1917,Terra,MODIS,91,6.1,293.6,105
35.096,-118.935,341.9,1.9,1.4,2002-10-17,1917,Terra,MODIS,91,6.1,297.6,108.8
35.098,-118.938,361.4,1.3,1.1,2002-10-17,2051,Aqua,MODIS,94,6.1,302.5,116.9
35.077,-119.292,335.8,1.3,1.1,2002-10-17,2051,Aqua,MODIS,87,6.1,303.7,40.7
35.074,-119.306,318.7,1.3,1.1,2002-10-17,2051,Aqua,MODIS,69,6.1,303.4,10
35.108,-118.941,359.3,1,1,2002-10-21,1852,Terra,MODIS,99,6.1,305.9,77.4
35.106,-118.93,348.9,1,1,2002-10-21,1852,Terra,MODIS,94,6.1,307.1,52.5
35.106,-118.938,321.8,2.9,1.6,2002-10-21,2026,Aqua,MODIS,72,6.1,303.4,59.8
35.099,-118.969,314.3,3,1.6,2002-10-21,2026,Aqua,MODIS,39,6.1,301,22.8
35.106,-118.944,323.5,2.9,1.6,2002-10-21,2026,Aqua,MODIS,74,6.1,302.7,62.1
34.378,-118.935,317.8,1.1,1.1,2002-10-28,1859,Terra,MODIS,74,6.1,295.5,14.2
34.31,-118.908,318.8,1.1,1.1,2002-10-28,1859,Terra,MODIS,74,6.1,297.2,13.6
34.308,-118.896,312.1,1.1,1.1,2002-10-28,1859,Terra,MODIS,56,6.1,296.9,6.8
34.286,-118.939,310.3,1.1,1.1,2002-10-28,1859,Terra,MODIS,44,6.1,296.7,6.3
34.283,-118.927,310.5,1.1,1.1,2002-10-28,1859,Terra,MODIS,44,6.1,296.7,6.4
34.169,-119.115,314.4,1.1,1.1,2002-10-28,1859,Terra,MODIS,66,6.1,294.4,10.7
34.167,-119.103,335,1.1,1.1,2002-10-28,1859,Terra,MODIS,87,6.1,296,37.9
35.103,-118.945,388.9,1,1,2002-10-30,1846,Terra,MODIS,100,6.1,306.8,189.7
35.102,-118.934,371.6,1,1,2002-10-30,1846,Terra,MODIS,100,6.1,306,117.3
35.098,-118.949,341.1,3.7,1.8,2002-10-30,2020,Aqua,MODIS,91,6.1,299.3,261.6
35.089,-118.988,312,3.7,1.8,2002-10-30,2020,Aqua,MODIS,27,6.1,297.7,31.2
35.091,-118.954,333.1,3.7,1.8,2002-10-30,2020,Aqua,MODIS,86,6.1,299.1,182.1
35.106,-118.96,319.5,3.7,1.8,2002-10-30,2020,Aqua,MODIS,73,6.1,297.4,78
35.134,-120.491,309.2,4.6,2,2002-10-30,2020,Aqua,MODIS,55,6.1,288.2,73.1
35.135,-120.493,308.9,4.6,2,2002-10-30,2020,Aqua,MODIS,58,6.1,287.8,72.8
35.137,-120.433,324.5,4.1,1.9,2002-10-30,2158,Aqua,MODIS,78,6.1,290.4,153.8
35.135,-120.476,372.4,4.1,1.9,2002-10-30,2158,Aqua,MODIS,100,6.1,296,938.9
35.152,-120.48,356.1,4.1,1.9,2002-10-30,2158,Aqua,MODIS,98,6.1,294.9,562.1
35.142,-120.442,344.8,4.1,1.9,2002-10-30,2158,Aqua,MODIS,93,6.1,291,376.5
35.141,-120.485,365.8,4.1,1.9,2002-10-30,2158,Aqua,MODIS,100,6.1,298.5,765.4
34.404,-118.8,323.2,1.3,1.1,2002-11-04,1905,Terra,MODIS,79,6.1,299.8,24.7
34.41,-118.787,311.3,3,1.6,2002-11-05,1810,Terra,MODIS,40,6.1,299.5,25.4
34.898,-120.238,347,1,1,2002-11-06,1852,Terra,MODIS,0,6.1,268.1,59.4
34.141,-119.053,323.9,1.1,1.1,2002-11-13,1858,Terra,MODIS,79,6.1,296.3,21.9
34.14,-119.041,323.6,1.1,1.1,2002-11-13,1858,Terra,MODIS,79,6.1,294.9,21.3
34.403,-118.775,307.1,1,1,2002-11-23,2109,Aqua,MODIS,54,6.1,295,5.4
34.778,-120.4,304.3,2,1.4,2002-11-25,1923,Terra,MODIS,53,6.1,294.2,9.6
34.787,-120.403,312.2,2,1.4,2002-11-25,1923,Terra,MODIS,72,6.1,294.1,25
34.722,-120.577,303.2,2,1.4,2002-11-25,1923,Terra,MODIS,45,6.1,292.7,9
34.718,-120.585,338.8,2,1.4,2002-11-25,1923,Terra,MODIS,79,6.1,293.5,107
34.714,-120.589,332.3,1.3,1.1,2002-11-25,2056,Aqua,MODIS,66,6.1,297.6,43.5
34.786,-120.415,310.7,1.3,1.1,2002-11-25,2057,Aqua,MODIS,69,6.1,297.3,9.7
34.588,-120.056,301.6,1.8,1.3,2002-11-26,1828,Terra,MODIS,37,6.1,291.1,7.2
34.401,-118.828,308.6,3.2,1.7,2002-12-02,1929,Terra,MODIS,61,6.1,288.1,47.5
34.394,-118.866,307.3,3.2,1.7,2002-12-02,1929,Terra,MODIS,41,6.1,288.2,39.6
34.366,-118.947,310.2,3.2,1.7,2002-12-02,1929,Terra,MODIS,61,6.1,285.7,49.4
34.358,-118.916,307.5,3.2,1.7,2002-12-02,1929,Terra,MODIS,43,6.1,285.6,41.2
34.369,-118.953,303.5,3.2,1.7,2002-12-02,1929,Terra,MODIS,55,6.1,285.9,30.9
34.361,-118.921,312.2,3.2,1.7,2002-12-02,1929,Terra,MODIS,72,6.1,285.6,64.3
34.243,-119.147,316.5,1,1,2002-12-02,2102,Aqua,MODIS,72,6.1,293.5,12.3
34.293,-119.125,306.5,1,1,2002-12-02,2102,Aqua,MODIS,64,6.1,291.6,6
34.291,-119.136,304.6,1,1,2002-12-02,2102,Aqua,MODIS,59,6.1,291.2,4.8
34.359,-118.933,320.9,1,1,2002-12-02,2102,Aqua,MODIS,54,6.1,291.4,16.3
34.392,-118.839,307,1,1,2002-12-02,2102,Aqua,MODIS,54,6.1,293.6,5.7
34.38,-118.915,318.9,1,1,2002-12-02,2102,Aqua,MODIS,75,6.1,291.6,14.3
34.379,-118.926,316,1,1,2002-12-02,2102,Aqua,MODIS,45,6.1,291.2,11.1
34.407,-118.798,305.4,1,1,2002-12-02,2102,Aqua,MODIS,59,6.1,294,4.3
34.405,-118.809,310.1,1,1,2002-12-02,2102,Aqua,MODIS,69,6.1,293.6,7.3
34.449,-119.194,304.8,1,1,2002-12-02,2102,Aqua,MODIS,59,6.1,291.5,5.2
34.407,-118.782,347.5,1.2,1.1,2002-12-03,1834,Terra,MODIS,95,6.1,294.1,73.8
34.406,-118.769,330.1,1.2,1.1,2002-12-03,1834,Terra,MODIS,87,6.1,293.8,37.2
34.445,-119.189,310.4,1.3,1.1,2002-12-03,1834,Terra,MODIS,70,6.1,289.5,13.3
34.404,-118.836,330.9,1.2,1.1,2002-12-03,1834,Terra,MODIS,87,6.1,293.8,36.9
34.402,-118.823,313.8,1.2,1.1,2002-12-03,1834,Terra,MODIS,72,6.1,291.1,13.6
34.401,-118.81,320.4,1.2,1.1,2002-12-03,1834,Terra,MODIS,80,6.1,290.7,21.8
34.394,-118.838,315.3,1.2,1.1,2002-12-03,1834,Terra,MODIS,18,6.1,291.4,14.1
34.413,-119.095,315.6,1.3,1.1,2002-12-03,1835,Terra,MODIS,57,6.1,293.5,17.7
34.412,-119.082,327,1.3,1.1,2002-12-03,1835,Terra,MODIS,64,6.1,292.4,33.2
34.413,-119.088,326.3,1.3,1.1,2002-12-03,1835,Terra,MODIS,64,6.1,293.2,32.7
34.411,-119.074,302.1,1.3,1.1,2002-12-03,1835,Terra,MODIS,35,6.1,292.1,4.6
34.424,-119.27,303.3,1.3,1.1,2002-12-03,1835,Terra,MODIS,56,6.1,290,7.7
34.377,-118.957,304.9,1.2,1.1,2002-12-03,1835,Terra,MODIS,54,6.1,289.4,7.4
34.359,-118.973,335.1,1.2,1.1,2002-12-03,1835,Terra,MODIS,89,6.1,290,49.2
34.357,-118.96,310.6,1.2,1.1,2002-12-03,1835,Terra,MODIS,70,6.1,288.8,12.8
34.285,-118.951,335.5,1.2,1.1,2002-12-03,1835,Terra,MODIS,89,6.1,291.2,49.5
34.192,-119.028,307.8,1.3,1.1,2002-12-03,1835,Terra,MODIS,64,6.1,291.7,8.9
34.395,-118.843,304.4,2.1,1.4,2002-12-04,1917,Terra,MODIS,46,6.1,293.1,13
34.357,-118.968,316,1.3,1.1,2002-12-04,2050,Aqua,MODIS,74,6.1,291.7,19.1
34.354,-118.982,314.1,1.3,1.1,2002-12-04,2050,Aqua,MODIS,71,6.1,292.2,17
34.379,-118.902,318.1,1.3,1.1,2002-12-04,2050,Aqua,MODIS,76,6.1,293.2,20.5
34.377,-118.916,310.1,1.3,1.1,2002-12-04,2050,Aqua,MODIS,60,6.1,292.5,11.4
34.401,-118.837,307.5,1.3,1.1,2002-12-04,2050,Aqua,MODIS,59,6.1,296.1,7.6
34.438,-119.212,313.7,1.3,1.1,2002-12-04,2050,Aqua,MODIS,71,6.1,291.5,16.8
